,actor_name,title,film_id
2847,SIDNEY CROWE,TITANS JERK,893
2848,SIDNEY CROWE,TRAMP OTHERS,906
2849,SIDNEY CROWE,TREATMENT JEKYLL,910
2850,SIDNEY CROWE,TRUMAN CRAZY,915
2851,SIDNEY CROWE,WAKE JAWS,954
2852,SIDNEY CROWE,WORLD LEATHERNECKS,990
2853,SIDNEY CROWE,WRONG BEHAVIOR,993
2854,SIDNEY CROWE,WYOMING STORM,994
2855,GROUCHO DUNST,ATTACKS HATE,44
2856,GROUCHO DUNST,BLUES INSTINCT,83
2857,GROUCHO DUNST,BUTCH PANTHER,108
2858,GROUCHO DUNST,CASUALTIES ENCINO,126
2859,GROUCHO DUNST,CHAPLIN LICENSE,136
2860,GROUCHO DUNST,COLOR PHILADELPHIA,166
2861,GROUCHO DUNST,CREATURES SHAKESPEARE,189
2862,GROUCHO DUNST,CROW GREASE,194
2863,GROUCHO DUNST,DALMATIONS SWEDEN,204
2864,GROUCHO DUNST,DEVIL DESIRE,229
2865,GROUCHO DUNST,DONNIE ALLEY,241
2866,GROUCHO DUNST,GABLES METROPOLIS,345
2867,GROUCHO DUNST,GOLD RIVER,365
2868,GROUCHO DUNST,HAPPINESS UNITED,399
2869,GROUCHO DUNST,HUNCHBACK IMPOSSIBLE,439
2870,GROUCHO DUNST,INDEPENDENCE HOTEL,457
2871,GROUCHO DUNST,IRON MOON,469
2872,GROUCHO DUNST,KISS GLORY,500
2873,GROUCHO DUNST,LABYRINTH LEAGUE,505
2874,GROUCHO DUNST,MARRIED GO,559
2875,GROUCHO DUNST,MAUDE MOD,566
2876,GROUCHO DUNST,MOB DUFFEL,585
2877,GROUCHO DUNST,OPPOSITE NECKLACE,639
2878,GROUCHO DUNST,PANKY SUBMARINE,654
2879,GROUCHO DUNST,PARK CITIZEN,659
2880,GROUCHO DUNST,PHANTOM GLORY,675
2881,GROUCHO DUNST,POCUS PULP,687
2882,GROUCHO DUNST,RUNNER MADIGAN,752
2883,GROUCHO DUNST,SATISFACTION CONFIDENTIAL,763
2884,GROUCHO DUNST,SENSIBILITY REAR,780
2885,GROUCHO DUNST,SUBMARINE BED,858
2886,GROUCHO DUNST,SUNSET RACER,866
2887,GROUCHO DUNST,TEMPLE ATTRACTION,881
2888,GROUCHO DUNST,TOMATOES HELLFIGHTERS,894
2889,GROUCHO DUNST,VANILLA DAY,934
2890,GINA DEGENERES,BED HIGHBALL,62
2891,GINA DEGENERES,CALENDAR GUNFIGHT,112
2892,GINA DEGENERES,CHAMBER ITALIAN,133
2893,GINA DEGENERES,CHAPLIN LICENSE,136
2894,GINA DEGENERES,CHARIOTS CONSPIRACY,138
2895,GINA DEGENERES,CLUELESS BUCKET,162
2896,GINA DEGENERES,COLDBLOODED DARLING,165
2897,GINA DEGENERES,CONEHEADS SMOOCHY,172
2898,GINA DEGENERES,DARKNESS WAR,209
2899,GINA DEGENERES,DEER VIRGINIAN,220
2900,GINA DEGENERES,DOGMA FAMILY,239
2901,GINA DEGENERES,ELEPHANT TROJAN,277
2902,GINA DEGENERES,EXCITEMENT EVE,292
2903,GINA DEGENERES,FRISCO FORREST,338
2904,GINA DEGENERES,GANDHI KWAI,348
2905,GINA DEGENERES,GOODFELLAS SALUTE,369
2906,GINA DEGENERES,GUNFIGHT MOON,388
2907,GINA DEGENERES,HALL CASSIDY,392
2908,GINA DEGENERES,HEARTBREAKERS BRIGHT,409
2909,GINA DEGENERES,HOOK CHARIOTS,430
2910,GINA DEGENERES,HYDE DOCTOR,445
2911,GINA DEGENERES,IMPACT ALADDIN,454
2912,GINA DEGENERES,INDIAN LOVE,458
2913,GINA DEGENERES,INTRIGUE WORST,467
2914,GINA DEGENERES,LICENSE WEEKEND,520
2915,GINA DEGENERES,LOUISIANA HARRY,534
2916,GINA DEGENERES,MAGNIFICENT CHITTY,548
2917,GINA DEGENERES,METAL ARMAGEDDON,571
2918,GINA DEGENERES,MIDNIGHT WESTWARD,574
2919,GINA DEGENERES,MOVIE SHAKESPEARE,603
2920,GINA DEGENERES,MUMMY CREATURES,606
2921,GINA DEGENERES,OPEN AFRICAN,637
2922,GINA DEGENERES,SEARCHERS WAIT,774
2923,GINA DEGENERES,SEVEN SWARM,781
2924,GINA DEGENERES,SIERRA DIVIDE,796
2925,GINA DEGENERES,SPIRITED CASUALTIES,831
2926,GINA DEGENERES,STORM HAPPINESS,849
2927,GINA DEGENERES,SUGAR WONKA,859
2928,GINA DEGENERES,TELEGRAPH VOYAGE,879
2929,GINA DEGENERES,TRAINSPOTTING STRANGERS,905
2930,GINA DEGENERES,WIFE TURN,973
2931,GINA DEGENERES,WINDOW SIDE,977
2932,WARREN NOLTE,ACADEMY DINOSAUR,1
2933,WARREN NOLTE,AGENT TRUMAN,6
2934,WARREN NOLTE,ALABAMA DEVIL,9
2935,WARREN NOLTE,CHARADE DUFFEL,137
2936,WARREN NOLTE,DARES PLUTO,208
2937,WARREN NOLTE,DEEP CRUSADE,219
2938,WARREN NOLTE,DOOM DANCING,242
2939,WARREN NOLTE,ELF MURDER,278
2940,WARREN NOLTE,FANTASIA PARK,302
2941,WARREN NOLTE,GARDEN ISLAND,350
2942,WARREN NOLTE,GREATEST NORTH,378
2943,WARREN NOLTE,GREEDY ROOTS,379
2944,WARREN NOLTE,KENTUCKIAN GIANT,495
2945,WARREN NOLTE,LADYBUGS ARMAGEDDON,507
2946,WARREN NOLTE,LESSON CLEOPATRA,517
2947,WARREN NOLTE,MASK PEACH,561
2948,WARREN NOLTE,MEET CHOCOLATE,567
2949,WARREN NOLTE,OUTLAW HANKY,648
2950,WARREN NOLTE,PAJAMA JAWBREAKER,652
2951,WARREN NOLTE,PANTHER REDS,655
2952,WARREN NOLTE,PERSONAL LADYBUGS,673
2953,WARREN NOLTE,POTTER CONNECTICUT,693
2954,WARREN NOLTE,PRIDE ALAMO,696
2955,WARREN NOLTE,PULP BEVERLY,702
2956,WARREN NOLTE,REDS POCUS,721
2957,WARREN NOLTE,RIVER OUTLAW,733
2958,WARREN NOLTE,ROMAN PUNK,741
2959,WARREN NOLTE,ROOTS REMEMBER,744
2960,WARREN NOLTE,THIEF PELICAN,887
2961,WARREN NOLTE,TITANIC BOONDOCK,892
2962,WARREN NOLTE,TOMATOES HELLFIGHTERS,894
2963,WARREN NOLTE,UNBREAKABLE KARATE,920
2964,WARREN NOLTE,WARDROBE PHANTOM,958
2965,WARREN NOLTE,WEDDING APOLLO,966
2966,SYLVESTER DERN,ALASKA PHANTOM,12
2967,SYLVESTER DERN,BACKLASH UNDEFEATED,48
2968,SYLVESTER DERN,BIRDS PERDITION,77
2969,SYLVESTER DERN,CLOCKWORK PARADISE,157
2970,SYLVESTER DERN,CONFIDENTIAL INTERVIEW,174
2971,SYLVESTER DERN,CREEPERS KANE,190
2972,SYLVESTER DERN,DOORS PRESIDENT,243
2973,SYLVESTER DERN,ENCINO ELF,281
2974,SYLVESTER DERN,HALLOWEEN NUTS,393
2975,SYLVESTER DERN,INSTINCT AIRPORT,463
2976,SYLVESTER DERN,NEWSIES STORY,622
2977,SYLVESTER DERN,PARADISE SABRINA,657
2978,SYLVESTER DERN,PREJUDICE OLEANDER,694
2979,SYLVESTER DERN,PRIX UNDEFEATED,700
2980,SYLVESTER DERN,RINGS HEARTBREAKERS,732
2981,SYLVESTER DERN,RUSH GOODFELLAS,753
2982,SYLVESTER DERN,SHAWSHANK BUBBLE,785
2983,SYLVESTER DERN,SHEPHERD MIDSUMMER,786
2984,SYLVESTER DERN,SUN CONFESSIONS,863
2985,SYLVESTER DERN,TEXAS WATCH,885
2986,SYLVESTER DERN,WALLS ARTIST,955
2987,SYLVESTER DERN,WEEKEND PERSONAL,967
2988,SUSAN DAVIS,AIRPORT POLLOCK,8
2989,SUSAN DAVIS,ANONYMOUS HUMAN,27
2990,SUSAN DAVIS,BED HIGHBALL,62
2991,SUSAN DAVIS,CARIBBEAN LIBERTY,120
2992,SUSAN DAVIS,CASUALTIES ENCINO,126
2993,SUSAN DAVIS,CLERKS ANGELS,156
2994,SUSAN DAVIS,EXCITEMENT EVE,292
2995,SUSAN DAVIS,FULL FLATLINERS,343
2996,SUSAN DAVIS,GLASS DYING,360
2997,SUSAN DAVIS,GOODFELLAS SALUTE,369
2998,SUSAN DAVIS,HOTEL HAPPINESS,435
2999,SUSAN DAVIS,LEATHERNECKS DWARFS,513
3000,SUSAN DAVIS,LOATHING LEGALLY,525
3001,SUSAN DAVIS,LUCK OPUS,539
3002,SUSAN DAVIS,MADNESS ATTACKS,545
3003,SUSAN DAVIS,NONE SPIKING,625
3004,SUSAN DAVIS,PACIFIC AMISTAD,650
3005,SUSAN DAVIS,SISTER FREDDY,801
3006,SUSAN DAVIS,TROJAN TOMORROW,912
3007,SUSAN DAVIS,WASH HEAVENLY,961
3008,SUSAN DAVIS,WORDS HUNTER,987
3009,CAMERON ZELLWEGER,BEAUTY GREASE,61
3010,CAMERON ZELLWEGER,BLACKOUT PRIVATE,78
3011,CAMERON ZELLWEGER,BRIGHT ENCOUNTERS,98
3012,CAMERON ZELLWEGER,CLUELESS BUCKET,162
3013,CAMERON ZELLWEGER,CONQUERER NUTS,179
3014,CAMERON ZELLWEGER,CROW GREASE,194
3015,CAMERON ZELLWEGER,FLOATS GARDEN,325
3016,CAMERON ZELLWEGER,GLADIATOR WESTWARD,359
3017,CAMERON ZELLWEGER,GRIT CLOCKWORK,382
3018,CAMERON ZELLWEGER,HARRY IDAHO,403
3019,CAMERON ZELLWEGER,HAWK CHILL,407
3020,CAMERON ZELLWEGER,HELLFIGHTERS SIERRA,414
3021,CAMERON ZELLWEGER,JADE BUNCH,474
3022,CAMERON ZELLWEGER,JUGGLER HARDLY,489
3023,CAMERON ZELLWEGER,LAMBS CINCINATTI,508
3024,CAMERON ZELLWEGER,MALLRATS UNITED,555
3025,CAMERON ZELLWEGER,MOVIE SHAKESPEARE,603
3026,CAMERON ZELLWEGER,MURDER ANTITRUST,608
3027,CAMERON ZELLWEGER,ORIENT CLOSER,643
3028,CAMERON ZELLWEGER,PEARL DESTINY,669
3029,CAMERON ZELLWEGER,PILOT HOOSIERS,679
3030,CAMERON ZELLWEGER,PINOCCHIO SIMON,680
3031,CAMERON ZELLWEGER,PRIVATE DROP,699
3032,CAMERON ZELLWEGER,RIGHT CRANES,731
3033,CAMERON ZELLWEGER,RINGS HEARTBREAKERS,732
3034,CAMERON ZELLWEGER,ROCK INSTINCT,737
3035,CAMERON ZELLWEGER,ROOTS REMEMBER,744
3036,CAMERON ZELLWEGER,SECRETARY ROUGE,777
3037,CAMERON ZELLWEGER,STOCK GLASS,847
3038,CAMERON ZELLWEGER,TOMATOES HELLFIGHTERS,894
3039,CAMERON ZELLWEGER,TYCOON GATHERING,919
3040,CAMERON ZELLWEGER,WASTELAND DIVINE,962
3041,CAMERON ZELLWEGER,WIFE TURN,973
3042,RUSSELL BACALL,ARABIA DOGMA,34
3043,RUSSELL BACALL,ARIZONA BANG,37
3044,RUSSELL BACALL,CINCINATTI WHISPERER,151
3045,RUSSELL BACALL,CONFESSIONS MAGUIRE,173
3046,RUSSELL BACALL,CRAZY HOME,188
3047,RUSSELL BACALL,DINOSAUR SECRETARY,231
3048,RUSSELL BACALL,FIDDLER LOST,312
3049,RUSSELL BACALL,FLATLINERS KILLER,322
3050,RUSSELL BACALL,HURRICANE AFFAIR,443
3051,RUSSELL BACALL,IDOLS SNATCHERS,450
3052,RUSSELL BACALL,MATRIX SNOWMAN,565
3053,RUSSELL BACALL,MOVIE SHAKESPEARE,603
3054,RUSSELL BACALL,MUMMY CREATURES,606
3055,RUSSELL BACALL,PANKY SUBMARINE,654
3056,RUSSELL BACALL,PAYCHECK WAIT,666
3057,RUSSELL BACALL,PRIX UNDEFEATED,700
3058,RUSSELL BACALL,REUNION WITCHES,728
3059,RUSSELL BACALL,SEA VIRGIN,772
3060,RUSSELL BACALL,SIERRA DIVIDE,796
3061,RUSSELL BACALL,SOLDIERS EVOLUTION,817
3062,RUSSELL BACALL,SPINAL ROCKY,829
3063,RUSSELL BACALL,STREETCAR INTENTIONS,856
3064,RUSSELL BACALL,SUNRISE LEAGUE,865
3065,RUSSELL BACALL,SUSPECTS QUILLS,869
3066,RUSSELL BACALL,WORKER TARZAN,988
3067,MORGAN HOPKINS,ARACHNOPHOBIA ROLLERCOASTER,35
3068,MORGAN HOPKINS,BOILED DARES,84
3069,MORGAN HOPKINS,CANDIDATE PERDITION,116
3070,MORGAN HOPKINS,CONTACT ANONYMOUS,181
3071,MORGAN HOPKINS,DECEIVER BETRAYED,218
3072,MORGAN HOPKINS,DRACULA CRYSTAL,249
3073,MORGAN HOPKINS,DRUMS DYNAMITE,258
3074,MORGAN HOPKINS,EXCITEMENT EVE,292
3075,MORGAN HOPKINS,FLATLINERS KILLER,322
3076,MORGAN HOPKINS,GENTLEMEN STAGE,353
3077,MORGAN HOPKINS,HARRY IDAHO,403
3078,MORGAN HOPKINS,LOATHING LEGALLY,525
3079,MORGAN HOPKINS,ORDER BETRAYED,642
3080,MORGAN HOPKINS,PAPI NECKLACE,656
3081,MORGAN HOPKINS,PET HAUNTING,674
3082,MORGAN HOPKINS,PINOCCHIO SIMON,680
3083,MORGAN HOPKINS,PRIX UNDEFEATED,700
3084,MORGAN HOPKINS,RECORDS ZORRO,719
3085,MORGAN HOPKINS,REIGN GENTLEMEN,723
3086,MORGAN HOPKINS,RESERVOIR ADAPTATION,726
3087,MORGAN HOPKINS,RINGS HEARTBREAKERS,732
3088,MORGAN HOPKINS,RUGRATS SHAKESPEARE,748
3089,MORGAN HOPKINS,STAGECOACH ARMAGEDDON,838
3090,MORGAN HOPKINS,TIGHTS DAWN,890
3091,MORGAN HOPKINS,UNCUT SUICIDES,921
3092,MORGAN HOPKINS,WEST LION,969
3093,MORGAN HOPKINS,WOLVES DESIRE,981
3094,MORGAN MCDORMAND,ALI FOREVER,13
3095,MORGAN MCDORMAND,BETRAYED REAR,68
3096,MORGAN MCDORMAND,BOULEVARD MOB,90
3097,MORGAN MCDORMAND,CLUELESS BUCKET,162
3098,MORGAN MCDORMAND,CRAZY HOME,188
3099,MORGAN MCDORMAND,CROW GREASE,194
3100,MORGAN MCDORMAND,DARKO DORADO,210
3101,MORGAN MCDORMAND,DIVORCE SHINING,237
3102,MORGAN MCDORMAND,DRIVER ANNIE,254
3103,MORGAN MCDORMAND,FATAL HAUNTED,305
3104,MORGAN MCDORMAND,FROGMEN BREAKING,339
3105,MORGAN MCDORMAND,HOLES BRANNIGAN,420
3106,MORGAN MCDORMAND,HOLY TADPOLE,425
3107,MORGAN MCDORMAND,ILLUSION AMELIE,452
3108,MORGAN MCDORMAND,LOVERBOY ATTACKS,538
3109,MORGAN MCDORMAND,NEIGHBORS CHARADE,619
3110,MORGAN MCDORMAND,SAGEBRUSH CLUELESS,757
3111,MORGAN MCDORMAND,SLEUTH ORIENT,807
3112,MORGAN MCDORMAND,SPICE SORORITY,827
3113,MORGAN MCDORMAND,STAR OPERATION,841
3114,MORGAN MCDORMAND,SUIT WALLS,861
3115,MORGAN MCDORMAND,SUNSET RACER,866
3116,MORGAN MCDORMAND,TROOPERS METAL,913
3117,MORGAN MCDORMAND,WASH HEAVENLY,961
3118,MORGAN MCDORMAND,WRONG BEHAVIOR,993
3119,HARRISON BALE,BADMAN DAWN,49
3120,HARRISON BALE,BALLROOM MOCKINGBIRD,52
3121,HARRISON BALE,DOUBLE WRATH,245
3122,HARRISON BALE,DOUBTFIRE LABYRINTH,246
3123,HARRISON BALE,ELEPHANT TROJAN,277
3124,HARRISON BALE,FANTASIA PARK,302
3125,HARRISON BALE,GREEDY ROOTS,379
3126,HARRISON BALE,GROOVE FICTION,383
3127,HARRISON BALE,HALF OUTFIELD,391
3128,HARRISON BALE,HOMICIDE PEACH,428
3129,HARRISON BALE,LADY STAGE,506
3130,HARRISON BALE,LOSE INCH,531
3131,HARRISON BALE,MUPPET MILE,607
3132,HARRISON BALE,NASH CHOCOLAT,615
3133,HARRISON BALE,PAST SUICIDES,661
3134,HARRISON BALE,PERDITION FARGO,671
3135,HARRISON BALE,PLUTO OLEANDER,686
3136,HARRISON BALE,PUNK DIVORCE,703
3137,HARRISON BALE,RANDOM GO,714
3138,HARRISON BALE,ROLLERCOASTER BRINGING,740
3139,HARRISON BALE,RUSHMORE MERMAID,754
3140,HARRISON BALE,STING PERSONAL,846
3141,HARRISON BALE,THIEF PELICAN,887
3142,HARRISON BALE,WAGON JAWS,952
3143,HARRISON BALE,WALLS ARTIST,955
3144,HARRISON BALE,WEDDING APOLLO,966
3145,HARRISON BALE,WONDERLAND CHRISTMAS,985
3146,HARRISON BALE,WYOMING STORM,994
3147,DAN STREEP,ARGONAUTS TOWN,36
3148,DAN STREEP,BACKLASH UNDEFEATED,48
3149,DAN STREEP,BORN SPINAL,88
3150,DAN STREEP,BOULEVARD MOB,90
3151,DAN STREEP,BULL SHAWSHANK,105
3152,DAN STREEP,CATCH AMISTAD,128
3153,DAN STREEP,FRENCH HOLIDAY,336
3154,DAN STREEP,FRISCO FORREST,338
3155,DAN STREEP,GROSSE WONDERFUL,384
3156,DAN STREEP,HEAVYWEIGHTS BEAST,412
3157,DAN STREEP,HOLES BRANNIGAN,420
3158,DAN STREEP,IGBY MAKER,451
3159,DAN STREEP,JEKYLL FROGMEN,481
3160,DAN STREEP,JUNGLE CLOSER,492
3161,DAN STREEP,MIXED DOORS,584
3162,DAN STREEP,MUMMY CREATURES,606
3163,DAN STREEP,NEWSIES STORY,622
3164,DAN STREEP,OUTFIELD MASSACRE,647
3165,DAN STREEP,PANIC CLUB,653
3166,DAN STREEP,ROOF CHAMPION,742
3167,DAN STREEP,SHANGHAI TYCOON,784
3168,DAN STREEP,STEERS ARMAGEDDON,844
3169,DAN STREEP,VERTIGO NORTHWEST,939
3170,DAN STREEP,WANDA CHAMBER,956
3171,RENEE TRACY,ALADDIN CALENDAR,10
3172,RENEE TRACY,ALIEN CENTER,15
3173,RENEE TRACY,ARTIST COLDBLOODED,42
3174,RENEE TRACY,COMA HEAD,167
3175,RENEE TRACY,CONNECTION MICROCOSMOS,178
3176,RENEE TRACY,CREEPERS KANE,190
3177,RENEE TRACY,CRUSADE HONEY,197
3178,RENEE TRACY,DESPERATE TRAINSPOTTING,224
3179,RENEE TRACY,DOUBTFIRE LABYRINTH,246
3180,RENEE TRACY,EFFECT GLADIATOR,273
3181,RENEE TRACY,EYES DRIVING,298
3182,RENEE TRACY,FIRE WOLVES,316
3183,RENEE TRACY,FRIDA SLIPPER,337
3184,RENEE TRACY,HANDICAP BOONDOCK,395
3185,RENEE TRACY,HOLLYWOOD ANONYMOUS,423
3186,RENEE TRACY,HOPE TOOTSIE,432
3187,RENEE TRACY,INFORMER DOUBLE,459
3188,RENEE TRACY,INVASION CYCLONE,468
3189,RENEE TRACY,MAGUIRE APACHE,550
3190,RENEE TRACY,MILLION ACE,578
3191,RENEE TRACY,QUEST MUSSOLINI,707
3192,RENEE TRACY,RAGE GAMES,710
3193,RENEE TRACY,ROCKETEER MOTHER,738
3194,RENEE TRACY,ROCKY WAR,739
3195,RENEE TRACY,SECRETS PARADISE,778
3196,RENEE TRACY,SHANE DARKNESS,783
3197,RENEE TRACY,SHAWSHANK BUBBLE,785
3198,RENEE TRACY,SILENCE KANE,797
3199,RENEE TRACY,SMOKING BARBARELLA,812
3200,RENEE TRACY,SPIRITED CASUALTIES,831
3201,RENEE TRACY,SUNDANCE INVASION,864
3202,RENEE TRACY,THIEF PELICAN,887
3203,RENEE TRACY,UNTOUCHABLES SUNRISE,926
3204,CUBA ALLEN,ARACHNOPHOBIA ROLLERCOASTER,35
3205,CUBA ALLEN,ARMAGEDDON LOST,39
3206,CUBA ALLEN,ARSENIC INDEPENDENCE,41
3207,CUBA ALLEN,BADMAN DAWN,49
3208,CUBA ALLEN,BARBARELLA STREETCAR,55
3209,CUBA ALLEN,CHAPLIN LICENSE,136
3210,CUBA ALLEN,CHICAGO NORTH,141
3211,CUBA ALLEN,CINCINATTI WHISPERER,151
3212,CUBA ALLEN,FICTION CHRISTMAS,311
3213,CUBA ALLEN,GROSSE WONDERFUL,384
3214,CUBA ALLEN,HAPPINESS UNITED,399
3215,CUBA ALLEN,KING EVOLUTION,499
3216,CUBA ALLEN,LESSON CLEOPATRA,517
3217,CUBA ALLEN,MAKER GABLES,553
3218,CUBA ALLEN,MANNEQUIN WORST,558
3219,CUBA ALLEN,METROPOLIS COMA,572
3220,CUBA ALLEN,ORANGE GRAPES,641
3221,CUBA ALLEN,PAPI NECKLACE,656
3222,CUBA ALLEN,PRESIDENT BANG,695
3223,CUBA ALLEN,ROBBERS JOON,735
3224,CUBA ALLEN,SHIP WONDERLAND,788
3225,CUBA ALLEN,STRANGELOVE DESIRE,852
3226,CUBA ALLEN,VELVET TERMINATOR,938
3227,CUBA ALLEN,WAR NOTTING,957
3228,CUBA ALLEN,WEST LION,969
3229,WARREN JACKMAN,AMERICAN CIRCUS,21
3230,WARREN JACKMAN,BADMAN DAWN,49
3231,WARREN JACKMAN,BEETHOVEN EXORCIST,64
3232,WARREN JACKMAN,BOONDOCK BALLROOM,87
3233,WARREN JACKMAN,CHILL LUCK,143
3234,WARREN JACKMAN,COMMANDMENTS EXPRESS,171
3235,WARREN JACKMAN,CONEHEADS SMOOCHY,172
3236,WARREN JACKMAN,CONFESSIONS MAGUIRE,173
3237,WARREN JACKMAN,GRINCH MASSAGE,381
3238,WARREN JACKMAN,HAMLET WISDOM,394
3239,WARREN JACKMAN,HEAVYWEIGHTS BEAST,412
3240,WARREN JACKMAN,HOBBIT ALIEN,418
3241,WARREN JACKMAN,IMPACT ALADDIN,454
3242,WARREN JACKMAN,LANGUAGE COWBOY,509
3243,WARREN JACKMAN,LIES TREATMENT,521
3244,WARREN JACKMAN,MEET CHOCOLATE,567
3245,WARREN JACKMAN,MERMAID INSECTS,570
3246,WARREN JACKMAN,MONSTER SPARTACUS,592
3247,WARREN JACKMAN,NAME DETECTIVE,614
3248,WARREN JACKMAN,OLEANDER CLUE,636
3249,WARREN JACKMAN,OZ LIAISONS,649
3250,WARREN JACKMAN,POTTER CONNECTICUT,693
3251,WARREN JACKMAN,ROCKETEER MOTHER,738
3252,WARREN JACKMAN,RUNAWAY TENENBAUMS,751
3253,WARREN JACKMAN,SHAKESPEARE SADDLE,782
3254,WARREN JACKMAN,SHEPHERD MIDSUMMER,786
3255,WARREN JACKMAN,SHIP WONDERLAND,788
3256,WARREN JACKMAN,SKY MIRACLE,802
3257,WARREN JACKMAN,SUBMARINE BED,858
3258,WARREN JACKMAN,SUPERFLY TRIP,868
3259,WARREN JACKMAN,TOWN ARK,900
3260,WARREN JACKMAN,VERTIGO NORTHWEST,939
3261,PENELOPE MONROE,BASIC EASY,57
3262,PENELOPE MONROE,BEDAZZLED MARRIED,63
3263,PENELOPE MONROE,CHINATOWN GLADIATOR,144
3264,PENELOPE MONROE,CHRISTMAS MOONSHINE,149
3265,PENELOPE MONROE,DARES PLUTO,208
3266,PENELOPE MONROE,DINOSAUR SECRETARY,231
3267,PENELOPE MONROE,DOCTOR GRAIL,238
3268,PENELOPE MONROE,DRIVING POLISH,255
3269,PENELOPE MONROE,HELLFIGHTERS SIERRA,414
3270,PENELOPE MONROE,HOLOCAUST HIGHBALL,424
3271,PENELOPE MONROE,JUGGLER HARDLY,489
3272,PENELOPE MONROE,LEATHERNECKS DWARFS,513
3273,PENELOPE MONROE,MONEY HAROLD,590
3274,PENELOPE MONROE,ORANGE GRAPES,641
3275,PENELOPE MONROE,ORDER BETRAYED,642
3276,PENELOPE MONROE,PARK CITIZEN,659
3277,PENELOPE MONROE,PITTSBURGH HUNCHBACK,682
3278,PENELOPE MONROE,POSEIDON FOREVER,691
3279,PENELOPE MONROE,RANGE MOONWALKER,715
3280,PENELOPE MONROE,REAR TRADING,717
3281,PENELOPE MONROE,REEF SALUTE,722
3282,PENELOPE MONROE,ROUGE SQUAD,746
3283,PENELOPE MONROE,SPIRIT FLINTSTONES,830
3284,PENELOPE MONROE,TOMATOES HELLFIGHTERS,894
3285,PENELOPE MONROE,TOURIST PELICAN,898
3286,PENELOPE MONROE,TRIP NEWTON,911
3287,PENELOPE MONROE,WYOMING STORM,994
3288,LIZA BERGMAN,CHICAGO NORTH,141
3289,LIZA BERGMAN,CLASH FREDDY,154
3290,LIZA BERGMAN,CLUE GRAIL,161
3291,LIZA BERGMAN,COMMAND DARLING,170
3292,LIZA BERGMAN,CRAFT OUTFIELD,186
3293,LIZA BERGMAN,CRYSTAL BREAKING,198
3294,LIZA BERGMAN,DEER VIRGINIAN,220
3295,LIZA BERGMAN,DESERT POSEIDON,222
3296,LIZA BERGMAN,ENEMY ODDS,284
3297,LIZA BERGMAN,EXTRAORDINARY CONQUERER,297
3298,LIZA BERGMAN,FRISCO FORREST,338
3299,LIZA BERGMAN,GENTLEMEN STAGE,353
3300,LIZA BERGMAN,IDENTITY LOVER,449
3301,LIZA BERGMAN,JEDI BENEATH,479
3302,LIZA BERGMAN,LESSON CLEOPATRA,517
3303,LIZA BERGMAN,OCTOBER SUBMARINE,633
3304,LIZA BERGMAN,PANKY SUBMARINE,654
3305,LIZA BERGMAN,PARIS WEEKEND,658
3306,LIZA BERGMAN,PAYCHECK WAIT,666
3307,LIZA BERGMAN,SCORPION APOLLO,771
3308,LIZA BERGMAN,SENSIBILITY REAR,780
3309,LIZA BERGMAN,STOCK GLASS,847
3310,LIZA BERGMAN,TERMINATOR CLUB,884
3311,LIZA BERGMAN,TEXAS WATCH,885
3312,LIZA BERGMAN,WEDDING APOLLO,966
3313,SALMA NOLTE,AMISTAD MIDSUMMER,22
3314,SALMA NOLTE,ANTITRUST TOMATOES,29
3315,SALMA NOLTE,BIRDCAGE CASPER,76
3316,SALMA NOLTE,BLUES INSTINCT,83
3317,SALMA NOLTE,CLOCKWORK PARADISE,157
3318,SALMA NOLTE,CLONES PINOCCHIO,158
3319,SALMA NOLTE,COLOR PHILADELPHIA,166
3320,SALMA NOLTE,DETAILS PACKER,227
3321,SALMA NOLTE,DOCTOR GRAIL,238
3322,SALMA NOLTE,FALCON VOLUME,300
3323,SALMA NOLTE,FELLOWSHIP AUTUMN,307
3324,SALMA NOLTE,GO PURPLE,363
3325,SALMA NOLTE,ISHTAR ROCKETEER,470
3326,SALMA NOLTE,JUGGLER HARDLY,489
3327,SALMA NOLTE,JUMPING WRATH,491
3328,SALMA NOLTE,LUST LOCK,542
3329,SALMA NOLTE,NEMO CAMPUS,620
3330,SALMA NOLTE,OZ LIAISONS,649
3331,SALMA NOLTE,PANKY SUBMARINE,654
3332,SALMA NOLTE,PERSONAL LADYBUGS,673
3333,SALMA NOLTE,REBEL AIRPORT,718
3334,SALMA NOLTE,SIEGE MADRE,795
3335,SALMA NOLTE,WAR NOTTING,957
3336,SALMA NOLTE,WASH HEAVENLY,961
3337,SALMA NOLTE,ZHIVAGO CORE,998
3338,JULIANNE DENCH,ADAPTATION HOLES,3
3339,JULIANNE DENCH,ATLANTIS CAUSE,43
3340,JULIANNE DENCH,BERETS AGENT,67
3341,JULIANNE DENCH,BULL SHAWSHANK,105
3342,JULIANNE DENCH,CHOCOLATE DUCK,148
3343,JULIANNE DENCH,CINCINATTI WHISPERER,151
3344,JULIANNE DENCH,COWBOY DOOM,185
3345,JULIANNE DENCH,DESIRE ALIEN,223
3346,JULIANNE DENCH,DISTURBING SCARFACE,234
3347,JULIANNE DENCH,DOUBLE WRATH,245
3348,JULIANNE DENCH,DOUBTFIRE LABYRINTH,246
3349,JULIANNE DENCH,DYNAMITE TARZAN,266
3350,JULIANNE DENCH,ENOUGH RAGING,286
3351,JULIANNE DENCH,HONEY TIES,429
